endpoint,target_power,gender,block_id,block_size,unit_in_block,assignment,analysis_mode,design_mode
ebac_legal,0.8,Woman,565,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,565,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,565,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,565,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,565,6,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,565,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,566,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,566,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,566,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,566,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,566,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,566,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,567,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,567,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,567,8,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,567,8,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,567,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,567,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,567,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,567,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,568,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,568,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,568,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,568,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,568,6,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,568,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,569,4,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,569,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,569,4,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,569,4,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,570,8,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,570,8,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,570,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,570,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,570,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,570,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,570,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,570,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,571,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,571,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,571,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,571,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,571,6,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,571,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,572,8,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,572,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,572,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,572,8,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,572,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,572,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,572,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,572,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,573,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,573,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,573,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,573,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,573,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,573,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,574,8,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,574,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,574,8,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,574,8,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,574,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,574,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,574,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,574,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,575,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,575,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,575,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,575,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,575,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,575,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,576,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,576,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,576,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,576,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,576,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,576,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,577,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,577,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,577,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,577,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,578,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,578,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,578,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,578,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,578,6,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,578,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,579,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,579,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,579,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,579,8,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,579,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,579,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,579,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,579,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,580,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,580,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,580,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,580,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,580,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,580,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,581,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,581,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,581,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,581,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,581,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,581,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,582,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,582,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,582,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,582,4,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,583,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,583,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,583,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,583,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,583,6,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,583,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,584,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,584,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,584,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,584,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,584,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,584,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,585,8,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,585,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,585,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,585,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,585,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,585,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,585,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,585,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,586,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,586,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,586,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,586,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,587,8,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,587,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,587,8,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,587,8,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,587,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,587,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,587,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,587,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,588,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,588,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,588,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,588,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,588,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,588,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,588,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,588,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,589,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,589,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,589,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,589,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,589,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,589,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,590,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,590,8,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,590,8,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,590,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,590,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,590,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,590,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,590,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,591,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,591,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,591,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,591,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,592,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,592,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,592,8,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,592,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,592,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,592,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,592,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,592,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,593,8,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,593,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,593,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,593,8,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,593,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,593,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,593,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,593,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,594,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,594,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,594,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,594,4,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,595,4,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,595,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,595,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,595,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,596,4,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,596,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,596,4,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,596,4,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,597,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,597,8,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,597,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,597,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,597,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,597,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,597,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,597,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,598,4,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,598,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,598,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,598,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,599,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,599,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,599,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,599,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,599,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,599,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,600,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,600,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,600,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,600,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,601,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,601,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,601,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,601,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,601,6,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,601,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,602,4,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,602,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,602,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,602,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,603,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,603,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,603,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,603,8,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,603,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,603,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,603,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,603,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,604,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,604,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,604,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,604,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,604,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,604,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,605,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,605,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,605,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,605,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,605,6,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,605,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,606,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,606,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,606,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,606,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,606,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,606,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,607,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,607,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,607,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,607,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,608,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,608,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,608,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,608,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,609,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,609,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,609,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,609,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,609,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,609,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,610,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,610,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,610,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,610,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,610,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,610,6,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,611,8,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,611,8,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,611,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,611,8,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,611,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,611,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,611,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,611,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,612,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,612,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,612,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,612,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,612,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,612,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,613,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,613,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,613,4,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,613,4,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,614,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,614,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,614,4,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,614,4,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,615,4,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,615,4,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,615,4,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,615,4,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,616,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,616,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,616,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,616,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,616,6,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,616,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,617,8,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,617,8,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,617,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,617,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,617,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,617,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,617,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,617,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,618,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,618,8,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,618,8,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,618,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,618,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,618,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,618,8,7,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,618,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,619,6,1,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,619,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,619,6,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,619,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,619,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,619,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,620,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,620,6,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,620,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,620,6,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,620,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,620,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,621,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,621,8,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,621,8,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,621,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,621,8,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,621,8,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,621,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,621,8,8,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,622,4,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,622,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,622,4,3,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,622,4,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,623,8,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,623,8,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,623,8,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,623,8,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,623,8,5,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,623,8,6,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,623,8,7,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,623,8,8,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,624,4,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,624,4,2,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,624,4,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,624,4,4,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,625,6,1,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,625,6,2,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,625,6,3,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,625,6,4,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,625,6,5,Control,observational,prospective_trial_planning
ebac_legal,0.8,Woman,625,6,6,Treatment,observational,prospective_trial_planning
ebac_legal,0.8,Woman,626,6,1,Treatment,observational,prospective_trial_planning
